,1,2,3,4,5,6,7,8,9,10,11
0,1.0,1.0,1.0,1.0,1.10546875,1.0,1.03125,1.0,1.03125,1.0,1.0
1,1.0,1.0,1.0,1.10546875,1.0,1.03125,1.0,1.03125,1.0,1.0,1.0
2,1.0,1.0,1.10546875,1.0,1.03125,1.0,1.03125,1.0,1.0,1.0,1.0
3,1.0,1.10546875,1.0,1.03125,1.0,1.03125,1.0,1.0,1.0,1.0,1.00390625
4,1.10546875,1.0,1.03125,1.0,1.03125,1.0,1.0,1.0,1.0,1.00390625,1.00390625
5,1.0,1.03125,1.0,1.03125,1.0,1.0,1.0,1.0,1.00390625,1.00390625,1.00390625
6,1.03125,1.0,1.03125,1.0,1.0,1.0,1.0,1.00390625,1.00390625,1.00390625,1.00390625
7,1.0,1.03125,1.0,1.0,1.0,1.0,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625
8,1.03125,1.0,1.0,1.0,1.0,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.03125
9,1.0,1.0,1.0,1.0,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.03125,1.03125
10,1.0,1.0,1.0,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.03125,1.03125,1.03125
11,1.0,1.0,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.03125,1.03125,1.03125,1.00390625
12,1.0,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.03125,1.03125,1.03125,1.00390625,1.00390625
13,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.03125,1.03125,1.03125,1.00390625,1.00390625,1.00390625
14,1.00390625,1.00390625,1.00390625,1.00390625,1.03125,1.03125,1.03125,1.00390625,1.00390625,1.00390625,1.00390625
15,1.00390625,1.00390625,1.00390625,1.03125,1.03125,1.03125,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625
16,1.00390625,1.00390625,1.03125,1.03125,1.03125,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,0.94921875
17,1.00390625,1.03125,1.03125,1.03125,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,0.94921875,0.94921875
18,1.03125,1.03125,1.03125,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,0.94921875,0.94921875,1.1484375
19,1.03125,1.03125,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,0.94921875,0.94921875,1.1484375,1.00390625
20,1.03125,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,0.94921875,0.94921875,1.1484375,1.00390625,1.03515625
21,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,0.94921875,0.94921875,1.1484375,1.00390625,1.03515625,1.04296875
22,1.00390625,1.00390625,1.00390625,1.00390625,0.94921875,0.94921875,1.1484375,1.00390625,1.03515625,1.04296875,1.04296875
23,1.00390625,1.00390625,1.00390625,0.94921875,0.94921875,1.1484375,1.00390625,1.03515625,1.04296875,1.04296875,1.04296875
24,1.00390625,1.00390625,0.94921875,0.94921875,1.1484375,1.00390625,1.03515625,1.04296875,1.04296875,1.04296875,1.00390625
25,1.00390625,0.94921875,0.94921875,1.1484375,1.00390625,1.03515625,1.04296875,1.04296875,1.04296875,1.00390625,1.04296875
26,0.94921875,0.94921875,1.1484375,1.00390625,1.03515625,1.04296875,1.04296875,1.04296875,1.00390625,1.04296875,1.04296875
27,0.94921875,1.1484375,1.00390625,1.03515625,1.04296875,1.04296875,1.04296875,1.00390625,1.04296875,1.04296875,1.00390625
28,1.1484375,1.00390625,1.03515625,1.04296875,1.04296875,1.04296875,1.00390625,1.04296875,1.04296875,1.00390625,1.04296875
29,1.00390625,1.03515625,1.04296875,1.04296875,1.04296875,1.00390625,1.04296875,1.04296875,1.00390625,1.04296875,1.00390625
30,1.03515625,1.04296875,1.04296875,1.04296875,1.00390625,1.04296875,1.04296875,1.00390625,1.04296875,1.00390625,1.00390625
31,1.04296875,1.04296875,1.04296875,1.00390625,1.04296875,1.04296875,1.00390625,1.04296875,1.00390625,1.00390625,1.00390625
32,1.04296875,1.04296875,1.00390625,1.04296875,1.04296875,1.00390625,1.04296875,1.00390625,1.00390625,1.00390625,1.00390625
33,1.04296875,1.00390625,1.04296875,1.04296875,1.00390625,1.04296875,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625
34,1.00390625,1.04296875,1.04296875,1.00390625,1.04296875,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625
35,1.04296875,1.04296875,1.00390625,1.04296875,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625
36,1.04296875,1.00390625,1.04296875,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625
37,1.00390625,1.04296875,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625
38,1.04296875,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625
39,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625
40,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625
41,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625
42,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625
43,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625
44,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625
45,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.03515625
46,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.03515625,1.00390625
47,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.03515625,1.00390625,1.1484375
48,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.03515625,1.00390625,1.1484375,1.00390625
49,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.03515625,1.00390625,1.1484375,1.00390625,1.00390625
50,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.03515625,1.00390625,1.1484375,1.00390625,1.00390625,1.00390625
51,1.00390625,1.00390625,1.00390625,1.00390625,1.03515625,1.00390625,1.1484375,1.00390625,1.00390625,1.00390625,1.00390625
52,1.00390625,1.00390625,1.00390625,1.03515625,1.00390625,1.1484375,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625
53,1.00390625,1.00390625,1.03515625,1.00390625,1.1484375,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625
54,1.00390625,1.03515625,1.00390625,1.1484375,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625
55,1.03515625,1.00390625,1.1484375,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625
56,1.00390625,1.1484375,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625
57,1.1484375,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625
58,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625
59,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625
60,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625
61,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625
62,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625
63,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625
64,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625
65,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625
66,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625
67,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625
68,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625
69,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.03515625
70,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.03515625,1.00390625
71,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.03515625,1.00390625,1.00390625
72,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.03515625,1.00390625,1.00390625,1.00390625
73,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.03515625,1.00390625,1.00390625,1.00390625,1.00390625
74,1.00390625,1.00390625,1.00390625,1.00390625,1.00390625,1.03515625,1.00390625,1.00390625,1.00390625,1.00390625,1.0234375
75,1.00390625,1.00390625,1.00390625,1.00390625,1.03515625,1.00390625,1.00390625,1.00390625,1.00390625,1.0234375,1.0234375
76,1.00390625,1.00390625,1.00390625,1.03515625,1.00390625,1.00390625,1.00390625,1.00390625,1.0234375,1.0234375,1.0234375
77,1.00390625,1.00390625,1.03515625,1.00390625,1.00390625,1.00390625,1.00390625,1.0234375,1.0234375,1.0234375,1.0234375
78,1.00390625,1.03515625,1.00390625,1.00390625,1.00390625,1.00390625,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375
79,1.03515625,1.00390625,1.00390625,1.00390625,1.00390625,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375
80,1.00390625,1.00390625,1.00390625,1.00390625,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375
81,1.00390625,1.00390625,1.00390625,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375
82,1.00390625,1.00390625,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375
83,1.00390625,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375
84,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.03515625
85,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.03515625,1.0234375
86,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.03515625,1.0234375,1.0234375
87,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.03515625,1.0234375,1.0234375,1.0234375
88,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.03515625,1.0234375,1.0234375,1.0234375,1.0234375
89,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.03515625,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375
90,1.0234375,1.0234375,1.0234375,1.0234375,1.03515625,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375
91,1.0234375,1.0234375,1.0234375,1.03515625,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375
92,1.0234375,1.0234375,1.03515625,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375
93,1.0234375,1.03515625,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375
94,1.03515625,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375
95,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375
96,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.04296875
97,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.04296875,1.0234375
98,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.04296875,1.0234375,1.0234375
99,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.04296875,1.0234375,1.0234375,1.0234375
100,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.04296875,1.0234375,1.0234375,1.0234375,1.0234375
101,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.04296875,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375
102,1.0234375,1.0234375,1.0234375,1.0234375,1.04296875,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375
103,1.0234375,1.0234375,1.0234375,1.04296875,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.02734375
104,1.0234375,1.0234375,1.04296875,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.02734375,1.02734375
105,1.0234375,1.04296875,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.02734375,1.02734375,1.02734375
106,1.04296875,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.02734375,1.02734375,1.02734375,1.02734375
107,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375
108,1.0234375,1.0234375,1.0234375,1.0234375,1.0234375,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,0.95703125
109,1.0234375,1.0234375,1.0234375,1.0234375,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,0.95703125,1.02734375
110,1.0234375,1.0234375,1.0234375,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,0.95703125,1.02734375,1.02734375
111,1.0234375,1.0234375,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,0.95703125,1.02734375,1.02734375,1.02734375
112,1.0234375,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,0.95703125,1.02734375,1.02734375,1.02734375,1.02734375
113,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,0.95703125,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375
114,1.02734375,1.02734375,1.02734375,1.02734375,0.95703125,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375
115,1.02734375,1.02734375,1.02734375,0.95703125,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375
116,1.02734375,1.02734375,0.95703125,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,1.05078125
117,1.02734375,0.95703125,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,1.05078125,1.0390625
118,0.95703125,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,1.05078125,1.0390625,1.0390625
119,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,1.05078125,1.0390625,1.0390625,1.140625
120,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,1.05078125,1.0390625,1.0390625,1.140625,1.140625
121,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,1.05078125,1.0390625,1.0390625,1.140625,1.140625,1.05078125
122,1.02734375,1.02734375,1.02734375,1.02734375,1.05078125,1.0390625,1.0390625,1.140625,1.140625,1.05078125,1.140625
123,1.02734375,1.02734375,1.02734375,1.05078125,1.0390625,1.0390625,1.140625,1.140625,1.05078125,1.140625,1.140625
124,1.02734375,1.02734375,1.05078125,1.0390625,1.0390625,1.140625,1.140625,1.05078125,1.140625,1.140625,1.05078125
125,1.02734375,1.05078125,1.0390625,1.0390625,1.140625,1.140625,1.05078125,1.140625,1.140625,1.05078125,1.02734375
126,1.05078125,1.0390625,1.0390625,1.140625,1.140625,1.05078125,1.140625,1.140625,1.05078125,1.02734375,1.02734375
127,1.0390625,1.0390625,1.140625,1.140625,1.05078125,1.140625,1.140625,1.05078125,1.02734375,1.02734375,1.02734375
128,1.0390625,1.140625,1.140625,1.05078125,1.140625,1.140625,1.05078125,1.02734375,1.02734375,1.02734375,1.02734375
129,1.140625,1.140625,1.05078125,1.140625,1.140625,1.05078125,1.02734375,1.02734375,1.02734375,1.02734375,1.0390625
130,1.140625,1.05078125,1.140625,1.140625,1.05078125,1.02734375,1.02734375,1.02734375,1.02734375,1.0390625,1.02734375
131,1.05078125,1.140625,1.140625,1.05078125,1.02734375,1.02734375,1.02734375,1.02734375,1.0390625,1.02734375,1.02734375
132,1.140625,1.140625,1.05078125,1.02734375,1.02734375,1.02734375,1.02734375,1.0390625,1.02734375,1.02734375,0.95703125
133,1.140625,1.05078125,1.02734375,1.02734375,1.02734375,1.02734375,1.0390625,1.02734375,1.02734375,0.95703125,0.9453125
134,1.05078125,1.02734375,1.02734375,1.02734375,1.02734375,1.0390625,1.02734375,1.02734375,0.95703125,0.9453125,0.9453125
135,1.02734375,1.02734375,1.02734375,1.02734375,1.0390625,1.02734375,1.02734375,0.95703125,0.9453125,0.9453125,1.02734375
136,1.02734375,1.02734375,1.02734375,1.0390625,1.02734375,1.02734375,0.95703125,0.9453125,0.9453125,1.02734375,1.02734375
137,1.02734375,1.02734375,1.0390625,1.02734375,1.02734375,0.95703125,0.9453125,0.9453125,1.02734375,1.02734375,1.02734375
138,1.02734375,1.0390625,1.02734375,1.02734375,0.95703125,0.9453125,0.9453125,1.02734375,1.02734375,1.02734375,1.02734375
139,1.0390625,1.02734375,1.02734375,0.95703125,0.9453125,0.9453125,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375
140,1.02734375,1.02734375,0.95703125,0.9453125,0.9453125,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375
141,1.02734375,0.95703125,0.9453125,0.9453125,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375
142,0.95703125,0.9453125,0.9453125,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,1.04296875
143,0.9453125,0.9453125,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,1.04296875,1.04296875
144,0.9453125,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,1.04296875,1.04296875,1.046875
145,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,1.04296875,1.04296875,1.046875,1.046875
146,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,1.04296875,1.04296875,1.046875,1.046875,1.03515625
147,1.02734375,1.02734375,1.02734375,1.02734375,1.02734375,1.04296875,1.04296875,1.046875,1.046875,1.03515625,1.046875
148,1.02734375,1.02734375,1.02734375,1.02734375,1.04296875,1.04296875,1.046875,1.046875,1.03515625,1.046875,1.04296875
149,1.02734375,1.02734375,1.02734375,1.04296875,1.04296875,1.046875,1.046875,1.03515625,1.046875,1.04296875,1.05859375
150,1.02734375,1.02734375,1.04296875,1.04296875,1.046875,1.046875,1.03515625,1.046875,1.04296875,1.05859375,1.05859375
151,1.02734375,1.04296875,1.04296875,1.046875,1.046875,1.03515625,1.046875,1.04296875,1.05859375,1.05859375,1.05859375
152,1.04296875,1.04296875,1.046875,1.046875,1.03515625,1.046875,1.04296875,1.05859375,1.05859375,1.05859375,0.9609375
153,1.04296875,1.046875,1.046875,1.03515625,1.046875,1.04296875,1.05859375,1.05859375,1.05859375,0.9609375,1.0546875
154,1.046875,1.046875,1.03515625,1.046875,1.04296875,1.05859375,1.05859375,1.05859375,0.9609375,1.0546875,1.0546875
155,1.046875,1.03515625,1.046875,1.04296875,1.05859375,1.05859375,1.05859375,0.9609375,1.0546875,1.0546875,1.0546875
156,1.03515625,1.046875,1.04296875,1.05859375,1.05859375,1.05859375,0.9609375,1.0546875,1.0546875,1.0546875,1.04296875
157,1.046875,1.04296875,1.05859375,1.05859375,1.05859375,0.9609375,1.0546875,1.0546875,1.0546875,1.04296875,1.0546875
158,1.04296875,1.05859375,1.05859375,1.05859375,0.9609375,1.0546875,1.0546875,1.0546875,1.04296875,1.0546875,1.04296875
159,1.05859375,1.05859375,1.05859375,0.9609375,1.0546875,1.0546875,1.0546875,1.04296875,1.0546875,1.04296875,1.04296875
160,1.05859375,1.05859375,0.9609375,1.0546875,1.0546875,1.0546875,1.04296875,1.0546875,1.04296875,1.04296875,1.0546875
161,1.05859375,0.9609375,1.0546875,1.0546875,1.0546875,1.04296875,1.0546875,1.04296875,1.04296875,1.0546875,1.05078125
162,0.9609375,1.0546875,1.0546875,1.0546875,1.04296875,1.0546875,1.04296875,1.04296875,1.0546875,1.05078125,1.0546875
163,1.0546875,1.0546875,1.0546875,1.04296875,1.0546875,1.04296875,1.04296875,1.0546875,1.05078125,1.0546875,1.05078125
164,1.0546875,1.0546875,1.04296875,1.0546875,1.04296875,1.04296875,1.0546875,1.05078125,1.0546875,1.05078125,1.0546875
165,1.0546875,1.04296875,1.0546875,1.04296875,1.04296875,1.0546875,1.05078125,1.0546875,1.05078125,1.0546875,1.04296875
166,1.04296875,1.0546875,1.04296875,1.04296875,1.0546875,1.05078125,1.0546875,1.05078125,1.0546875,1.04296875,1.046875
167,1.0546875,1.04296875,1.04296875,1.0546875,1.05078125,1.0546875,1.05078125,1.0546875,1.04296875,1.046875,1.0546875
168,1.04296875,1.04296875,1.0546875,1.05078125,1.0546875,1.05078125,1.0546875,1.04296875,1.046875,1.0546875,1.0546875
169,1.04296875,1.0546875,1.05078125,1.0546875,1.05078125,1.0546875,1.04296875,1.046875,1.0546875,1.0546875,1.04296875
170,1.0546875,1.05078125,1.0546875,1.05078125,1.0546875,1.04296875,1.046875,1.0546875,1.0546875,1.04296875,1.0546875
171,1.05078125,1.0546875,1.05078125,1.0546875,1.04296875,1.046875,1.0546875,1.0546875,1.04296875,1.0546875,1.046875
172,1.0546875,1.05078125,1.0546875,1.04296875,1.046875,1.0546875,1.0546875,1.04296875,1.0546875,1.046875,1.0546875
173,1.05078125,1.0546875,1.04296875,1.046875,1.0546875,1.0546875,1.04296875,1.0546875,1.046875,1.0546875,1.04296875
174,1.0546875,1.04296875,1.046875,1.0546875,1.0546875,1.04296875,1.0546875,1.046875,1.0546875,1.04296875,1.02734375
