226.4,2019-05-09 19
265.4,2019-05-06 18
278.2,2019-05-06 20
237.6,2019-05-08 06
221.4,2019-05-10 09
266.0,2019-05-08 20
284.8,2019-05-10 17
273.0,2019-05-06 08
320.0,2019-05-03 13
225.6,2019-05-11 11
280.8,2019-05-05 19
242.4,2019-05-10 00
278.8,2019-05-06 15
314.8,2019-05-05 03
284.8,2019-05-10 13
237.4,2019-05-09 00
284.6,2019-05-10 22
250.4,2019-05-08 21
330.4,2019-05-01 16
383.4,2019-04-30 18
321.0,2019-05-02 13
279.0,2019-05-06 03
264.8,2019-05-07 02
389.2,2019-04-30 22
284.4,2019-05-11 18
279.2,2019-05-05 22
316.6,2019-05-03 19
310.2,2019-05-04 08
313.8,2019-05-04 10
303.8,2019-05-03 01
221.6,2019-05-09 01
320.0,2019-05-03 07
324.0,2019-05-01 20
250.8,2019-05-08 16
252.8,2019-05-08 12
226.6,2019-05-10 05
278.4,2019-05-07 03
284.4,2019-05-11 15
273.0,2019-05-06 09
219.0,2019-05-11 13
273.0,2019-05-06 10
314.6,2019-05-04 20
313.8,2019-05-03 22
320.8,2019-05-05 07
266.6,2019-05-12 05
314.8,2019-05-05 01
284.8,2019-05-10 20
320.0,2019-05-03 14
321.2,2019-05-02 02
320.8,2019-05-05 06
389.4,2019-05-01 07
183.4,2019-05-09 22
274.8,2019-05-05 12
265.2,2019-05-07 23
320.8,2019-05-05 08
278.8,2019-05-06 17
242.2,2019-05-09 20
321.0,2019-05-02 06
303.8,2019-05-02 19
284.4,2019-05-12 00
324.0,2019-05-01 21
335.0,2019-05-01 22
237.8,2019-05-09 08
284.6,2019-05-10 23
242.6,2019-05-10 06
237.8,2019-05-09 10
273.2,2019-05-06 00
335.2,2019-05-01 09
313.6,2019-05-04 13
314.8,2019-05-02 10
310.6,2019-05-04 15
266.6,2019-05-12 04
319.8,2019-05-03 08
278.8,2019-05-06 14
225.6,2019-05-11 07
265.2,2019-05-07 22
222.0,2019-05-09 02
265.0,2019-05-07 19
319.8,2019-05-04 01
252.6,2019-05-08 13
313.8,2019-05-04 18
274.8,2019-05-05 10
280.8,2019-05-05 15
313.8,2019-05-04 11
265.8,2019-05-08 18
389.4,2019-05-01 01
313.8,2019-05-03 18
266.6,2019-05-11 21
389.2,2019-04-30 21
237.8,2019-05-09 03
266.2,2019-05-08 22
319.8,2019-05-03 21
273.0,2019-05-06 11
223.6,2019-05-08 02
285.6,2019-05-10 16
222.0,2019-05-08 03
59.0,2019-05-10 07
265.0,2019-05-07 05
59.0,2019-05-09 13
284.8,2019-05-10 19
388.6,2019-04-30 15
313.8,2019-05-04 00
284.4,2019-05-11 06
274.8,2019-05-05 20
321.0,2019-05-02 05
285.0,2019-05-10 11
222.0,2019-05-09 05
299.4,2019-05-02 12
314.0,2019-05-02 18
266.8,2019-05-11 00
335.2,2019-05-01 15
223.8,2019-05-08 11
242.4,2019-05-10 02
237.6,2019-05-08 08
329.4,2019-05-01 10
279.0,2019-05-06 05
383.2,2019-04-30 23
321.0,2019-05-02 15
320.0,2019-05-03 06
314.6,2019-05-05 00
324.4,2019-05-01 13
389.4,2019-05-01 05
389.6,2019-04-30 17
266.6,2019-05-12 01
242.4,2019-05-10 04
284.4,2019-05-12 02
278.6,2019-05-07 06
237.4,2019-05-09 15
314.2,2019-05-03 09
303.8,2019-05-02 22
321.4,2019-05-02 08
310.6,2019-05-04 16
265.0,2019-05-07 13
284.4,2019-05-11 20
279.0,2019-05-06 06
279.0,2019-05-06 04
264.8,2019-05-07 04
313.6,2019-05-04 12
278.6,2019-05-07 16
284.4,2019-05-11 16
313.6,2019-05-04 14
319.8,2019-05-04 02
266.4,2019-05-08 14
274.8,2019-05-05 09
329.6,2019-05-01 12
222.0,2019-05-09 09
309.8,2019-05-03 02
389.6,2019-04-30 20
313.8,2019-05-03 10
237.4,2019-05-10 08
274.8,2019-05-05 18
265.8,2019-05-08 19
314.0,2019-05-03 11
237.8,2019-05-09 11
314.0,2019-05-03 12
223.8,2019-05-08 10
284.4,2019-05-12 08
314.8,2019-05-05 04
223.8,2019-05-08 09
265.0,2019-05-07 08
237.4,2019-05-09 16
280.8,2019-05-05 11
319.6,2019-05-04 04
335.4,2019-05-01 14
320.8,2019-05-02 14
284.8,2019-05-10 15
389.2,2019-05-01 06
321.0,2019-05-02 09
310.6,2019-05-04 07
321.4,2019-05-02 01
285.0,2019-05-10 10
223.6,2019-05-08 01
388.6,2019-04-30 16
278.6,2019-05-07 15
314.6,2019-05-04 23
310.6,2019-05-03 23
280.8,2019-05-05 13
320.0,2019-05-03 05
265.2,2019-05-07 21
319.8,2019-05-04 03
303.8,2019-05-02 21
242.2,2019-05-09 21
222.2,2019-05-09 07
265.6,2019-05-06 16
389.2,2019-05-01 02
278.6,2019-05-07 07
389.2,2019-05-01 04
316.6,2019-05-03 17
278.6,2019-05-07 12
265.2,2019-05-07 09
250.2,2019-05-08 17
284.6,2019-05-11 01
309.8,2019-05-03 03
221.8,2019-05-09 12
321.2,2019-05-02 07
321.6,2019-05-01 23
237.6,2019-05-08 07
320.0,2019-05-04 06
237.2,2019-05-09 18
324.6,2019-05-01 11
284.8,2019-05-10 12
394.6,2019-04-30 14
279.0,2019-05-06 12
265.0,2019-05-07 17
284.4,2019-05-11 12
315.2,2019-05-02 17
277.6,2019-05-11 09
284.8,2019-05-10 14
316.6,2019-05-03 16
284.4,2019-05-12 07
264.8,2019-05-06 22
223.8,2019-05-08 04
280.8,2019-05-05 16
265.2,2019-05-07 11
388.6,2019-04-30 13
278.8,2019-05-06 13
306.0,2019-05-02 04
284.4,2019-05-11 14
236.6,2019-05-11 23
303.8,2019-05-03 00
314.0,2019-05-02 23
278.2,2019-05-06 19
314.6,2019-05-04 21
324.4,2019-05-01 18
250.8,2019-05-08 15
223.6,2019-05-08 00
320.0,2019-05-04 05
223.8,2019-05-08 05
316.6,2019-05-03 20
314.6,2019-05-04 22
237.2,2019-05-09 17
320.0,2019-05-03 15
278.2,2019-05-07 00
314.0,2019-05-03 04
273.2,2019-05-05 23
279.0,2019-05-06 07
267.0,2019-05-10 18
284.4,2019-05-12 09
395.4,2019-04-30 19
266.6,2019-05-11 17
278.6,2019-05-07 14
284.6,2019-05-11 03
189.0,2019-05-09 14
274.8,2019-05-05 21
324.2,2019-05-01 19
313.8,2019-05-04 17
309.2,2019-05-02 20
321.6,2019-05-02 00
314.6,2019-05-04 19
324.6,2019-05-01 08
265.0,2019-05-06 21
280.8,2019-05-05 17
242.4,2019-05-09 23
265.2,2019-05-07 18
330.4,2019-05-01 17
274.8,2019-05-05 14
389.2,2019-05-01 00
321.2,2019-05-02 03
265.0,2019-05-07 01
284.4,2019-05-11 19
314.8,2019-05-05 05
284.4,2019-05-11 10
313.8,2019-05-04 09
265.0,2019-05-06 23
226.6,2019-05-10 01
236.8,2019-05-11 02
183.6,2019-05-10 03
266.8,2019-05-12 03
265.0,2019-05-07 20
306.0,2019-05-02 16
284.6,2019-05-10 21
106.6,2019-05-11 08
284.4,2019-05-11 05
314.8,2019-05-02 11
265.0,2019-05-07 10
222.0,2019-05-09 04
266.2,2019-05-08 23
279.0,2019-05-06 02
384.4,2019-05-01 03
251.0,2019-05-12 06
284.4,2019-05-11 22
314.8,2019-05-05 02
258.4,2019-05-06 01
221.8,2019-05-09 06
